Lead_Origin,Lead_Source,Do_Not_Email,Do_Not_Call,Converted,TotalVisits,Total_Time_On_Website,Page_Views_Per_Visit,Last_Activity,Specialization,Current_Occupation,Search,Newspaper_Article,X_Forums,Newspaper,Digital_Advertisement,Through_Recommendations,City,Free_Copy,Last_Notable_Activity
Landing_Page_Submission,Google,No,No,1,4,1599,4,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,3,1387,3,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,Email_Opened
API,Olark_Chat,No,No,1,4,338,4,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Page_Visited_on_Website,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
Landing_Page_Submission,Direct_Traffic,No,No,0,2,223,2,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Olark_Chat_Conversation
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Olark_Chat_Conversation
Landing_Page_Submission,Organic_Search,No,No,0,9,540,9,SMS_Sent,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Organic_Search,No,No,1,10,47,3.33,Email_Opened,Finance_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,1,4,875,4,SMS_Sent,Operations_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,2,62,2,SMS_Sent,Healthcare_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,3,176,1.5,SMS_Sent,Finance_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Modified
Landing_Page_Submission,Facebook,No,No,0,4,388,4,SMS_Sent,Others,Student,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,SMS_Sent
Landing_Page_Submission,Google,No,No,0,2,543,2,Email_Opened,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,No,No,0,6,943,2,SMS_Sent,Operations_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,SMS_Sent
API,Google,No,No,1,3,167,1.5,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Direct_Traffic,No,No,1,4,1655,2,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Organic_Search,Yes,No,0,9,127,4.5,SMS_Sent,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,No,1,5,858,1.67,SMS_Sent,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Healthcare_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Organic_Search,No,No,0,4,157,4,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,No,No,0,3,1328,1.5,SMS_Sent,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Page_Visited_on_Website,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
Landing_Page_Submission,Direct_Traffic,No,No,0,1,224,1,Converted_to_Lead,Supply_Chain_Management,Student,No,No,No,No,No,No,Mumbai,Yes,Modified
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,8,277,2.67,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,2,418,2,SMS_Sent,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,0,5,1030,5,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,No,No,0,4,1134,4,Converted_to_Lead,Hospitality_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Modified
Landing_Page_Submission,Organic_Search,No,No,0,17,1439,3.4,Page_Visited_on_Website,Rural_and_Agribusiness,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Page_Visited_on_Website
Landing_Page_Submission,Google,No,No,0,6,1259,2,SMS_Sent,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Modified
API,Google,No,No,0,2,467,2,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Lead_Add_Form,Reference,No,No,0,0,0,0,SMS_Sent,Human_Resource_Management,Working_Professional,No,No,No,No,No,No,Other_Cities,No,Modified
API,Google,No,No,0,2,137,2,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,Yes,No,0,9,157,4.5,Email_Bounced,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Lead_Add_Form,Welingak_Website,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,No,1,0,0,0,Email_Opened,Marketing_Management,Working_Professional,No,No,No,No,No,No,Other_Cities,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,6,1266,3,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,5,383,5,Email_Opened,Business_Administration,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
API,Olark_Chat,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Google,No,No,0,4,1346,4,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Welingak_Website,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,No,No,0,2,151,2,Converted_to_Lead,Business_Administration,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,3,1129,3,SMS_Sent,Human_Resource_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,Yes,No,0,0,0,0,Email_Bounced,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Organic_Search,No,No,1,3,51,3,SMS_Sent,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,2,46,2,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Email_Opened
API,Direct_Traffic,No,No,0,4,65,4,Converted_to_Lead,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,1,2,958,1,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,1,0,0,0,Email_Opened,Rural_and_Agribusiness,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,No,Email_Opened
API,Organic_Search,No,No,1,3,235,1.5,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,No,0,7,168,3.5,Page_Visited_on_Website,Healthcare_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Modified
Landing_Page_Submission,Direct_Traffic,Yes,No,0,1,495,1,Email_Bounced,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Bounced
Landing_Page_Submission,Direct_Traffic,No,No,0,5,354,2.5,Email_Opened,Healthcare_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,2,32,2,Email_Opened,Business_Administration,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,4,1530,2,SMS_Sent,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,5,369,5,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,Yes,No,0,10,307,2.5,Page_Visited_on_Website,Services_Excellence,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Page_Visited_on_Website
Landing_Page_Submission,Direct_Traffic,Yes,No,0,5,154,5,Email_Bounced,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Bounced
Landing_Page_Submission,Organic_Search,Yes,No,0,6,501,6,Email_Bounced,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,Modified
API,Google,No,No,1,2,406,1,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Organic_Search,No,No,1,3,1584,1.5,Email_Link_Clicked,Finance_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,1,206,1,Converted_to_Lead,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,4,141,2,Email_Opened,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,Email_Opened
API,Organic_Search,No,No,0,2,116,2,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,Yes,No,0,3,557,3,Email_Bounced,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,1,3,166,3,SMS_Sent,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
API,Google,No,No,0,2,247,2,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,2,1243,2,Email_Opened,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Google,No,No,1,3,1264,3,Email_Opened,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,Modified
Landing_Page_Submission,Google,No,No,0,3,148,3,Converted_to_Lead,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,0,5,187,5,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,2,641,2,Email_Opened,Supply_Chain_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,16,725,4,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Google,Yes,No,0,4,175,4,SMS_Sent,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,3,146,3,SMS_Sent,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Google,No,No,1,10,257,2.5,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Organic_Search,No,No,0,5,29,5,Email_Opened,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,7,12,2.33,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Lead_Add_Form,Reference,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Lead_Add_Form,Welingak_Website,No,No,1,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Lead_Add_Form,Welingak_Website,No,No,1,0,0,0,SMS_Sent,Business_Administration,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,Yes,No,0,2,16,2,Email_Bounced,Travel_and_Tourism,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,Modified
API,Google,No,No,0,3,127,3,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,0,2,238,2,Converted_to_Lead,Travel_and_Tourism,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Welingak_Website,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,No,SMS_Sent
Landing_Page_Submission,Google,No,No,0,6,24,6,SMS_Sent,Business_Administration,Unemployed,No,No,No,No,No,No,Other_Cities,No,SMS_Sent
API,Organic_Search,No,No,1,3,1508,3,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Google,No,No,0,2,72,1,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,7,1591,7,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Lead_Add_Form,Reference,No,No,1,2,1561,2,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Email_Opened
Landing_Page_Submission,Google,No,No,0,6,128,3,SMS_Sent,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,1,10,1343,2.5,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,2,1650,2,SMS_Sent,Banking_Investment_And_Insurance,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,Yes,No,0,1,71,1,Email_Bounced,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Landing_Page_Submission,Organic_Search,No,No,0,4,342,2,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,2,310,2,SMS_Sent,Marketing_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,SMS_Sent
Landing_Page_Submission,Organic_Search,No,No,0,13,139,13,Email_Opened,International_Business,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Organic_Search,No,No,0,5,263,2.5,SMS_Sent,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Google,No,No,1,3,676,3,SMS_Sent,Hospitality_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,2,221,2,Page_Visited_on_Website,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,4,217,4,Email_Opened,Retail_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,Yes,No,0,1,157,1,Email_Bounced,Hospitality_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Bounced
Landing_Page_Submission,Organic_Search,Yes,No,0,7,715,7,Email_Bounced,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
API,Olark_Chat,Yes,No,0,3,738,1.5,Form_Submitted_on_Website,Travel_and_Tourism,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Modified
API,Olark_Chat,No,No,0,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,No,No,0,4,752,1.33,Email_Opened,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,5,1059,2.5,Email_Opened,Rural_and_Agribusiness,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,3,206,1.5,Email_Opened,International_Business,Student,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Organic_Search,No,No,0,17,336,5.67,Olark_Chat_Conversation,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Landing_Page_Submission,Organic_Search,No,No,0,6,96,3,Page_Visited_on_Website,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,No,Page_Visited_on_Website
Landing_Page_Submission,Organic_Search,No,No,0,2,54,2,Converted_to_Lead,Operations_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Organic_Search,No,No,1,6,1171,2,Email_Opened,Supply_Chain_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,2,7,2,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,2,989,2,Form_Submitted_on_Website,Retail_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Landing_Page_Submission,Direct_Traffic,Yes,No,0,1,468,1,Email_Bounced,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,No,Modified
Landing_Page_Submission,Direct_Traffic,Yes,No,0,2,187,2,SMS_Sent,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,No,No,0,4,726,4,SMS_Sent,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
API,Olark_Chat,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,Yes,No,0,2,143,2,Page_Visited_on_Website,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Page_Visited_on_Website
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Reference,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,1,0,0,0,SMS_Sent,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,1,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,No,No,1,2,888,1,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Direct_Traffic,No,No,0,2,381,2,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,No,1,3,365,2,Approached_upfront,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Landing_Page_Submission,Direct_Traffic,Yes,No,0,2,1477,2,Page_Visited_on_Website,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,1,0,0,0,SMS_Sent,Services_Excellence,Unemployed,No,No,No,No,No,No,Other_Cities,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,0,2,1669,2,SMS_Sent,Operations_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,SMS_Sent
API,Olark_Chat,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,1,9,932,3,Email_Opened,Operations_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Email_Opened
Landing_Page_Submission,Organic_Search,No,No,1,20,213,4,SMS_Sent,Travel_and_Tourism,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,No,No,0,4,554,4,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Google,No,No,0,2,360,2,Email_Opened,Marketing_Management,Student,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Google,No,No,1,4,1385,4,SMS_Sent,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Organic_Search,No,No,1,10,1441,3.33,SMS_Sent,Marketing_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,SMS_Sent
Landing_Page_Submission,Organic_Search,No,No,1,5,1184,5,SMS_Sent,Media_and_Advertising,Unemployed,No,No,No,No,No,No,Other_Metro_Cities,Yes,SMS_Sent
API,Olark_Chat,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
Lead_Add_Form,Welingak_Website,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,1,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Landing_Page_Submission,Organic_Search,No,No,0,9,143,3,SMS_Sent,IT_Projects_Management,Unemployed,No,No,No,No,No,No,Mumbai,Yes,Modified
Lead_Add_Form,Reference,No,No,1,0,0,0,Email_Opened,Finance_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,0,2,663,2,SMS_Sent,Human_Resource_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,Modified
API,Organic_Search,No,No,0,3,105,1,Email_Opened,Others,Working_Professional,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,2,1603,2,SMS_Sent,Marketing_Management,Unemployed,No,No,No,No,No,No,Thane_&_Outskirts,Yes,SMS_Sent
API,Direct_Traffic,No,No,1,13,724,2.17,Email_Opened,Travel_and_Tourism,Working_Professional,No,No,No,No,No,No,Thane_&_Outskirts,No,Email_Opened
API,Olark_Chat,No,No,0,0,0,0,Email_Link_Clicked,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Link_Clicked
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,No,No,0,4,416,2,Page_Visited_on_Website,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Page_Visited_on_Website
Landing_Page_Submission,Organic_Search,No,No,1,9,1354,3,Email_Opened,Travel_and_Tourism,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,Modified
Landing_Page_Submission,Google,No,No,1,6,969,2,Email_Opened,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
API,Olark_Chat,Yes,No,0,0,0,0,Olark_Chat_Conversation,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Modified
API,Olark_Chat,No,No,0,0,0,0,SMS_Sent,Finance_Management,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,Email_Opened,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,Email_Opened
Landing_Page_Submission,Direct_Traffic,No,No,1,5,1763,1.67,SMS_Sent,Finance_Management,Unemployed,No,No,No,No,No,No,Other_Cities,Yes,SMS_Sent
Landing_Page_Submission,Direct_Traffic,No,No,1,2,143,2,SMS_Sent,Finance_Management,Unemployed,No,No,No,No,No,No,Other_Cities_of_Maharashtra,Yes,SMS_Sent
API,Olark_Chat,No,No,0,0,0,0,SMS_Sent,Others,Unemployed,No,No,No,No,No,No,Mumbai,No,SMS_Sent
Lead_Add_Form,Reference,No,No,1,0,0,0,Olark_Chat_Conversation,Finance_Management,Working_Professional,No,No,No,No,No,No,Mumbai,No,Olark_Chat_Conversation
